fecha_divulgada,nombre_proyecto,tipo_documento,numero_proyecto,url_proyecto,linea_producto,nombre_empresa,pais,codigo_pais_ifc,industria,categoria_ambiental,departamento,estado,inversion_ifc_gestion_riesgo_millones_usd,inversion_ifc_garantia_millones_usd,inversion_ifc_prestamo_millones_usd,inversion_ifc_capital_millones_usd,total_inversion_ifc_aprobada_junta_millones_usd,codigo_pais_bm
2008-04-22,International Industries Ltd,Summary of Proposed Investment (Disclosure Policy 2006),26753,https://disclosures.ifc.org/project-detail/SPI/26753/international-industries-ltd,Loan,INTERNATIONAL STEELS LIMITED,Pakistan,PAK,Manufacturing,B,Regional Industry MAS MCT,Completed,0.0,0.0,18.4,0.0,18.4,PK
2008-04-14,PICT4,Summary of Proposed Investment (Disclosure Policy 2006),26933,https://disclosures.ifc.org/project-detail/SPI/26933/pict4,Loan,PAKISTAN INTERNATIONAL AIRLINES CORPORATION,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Completed,0.0,0.0,10.0,0.0,10.0,PK
2007-11-27,Kashf MFI,Summary of Proposed Investment (Disclosure Policy 2006),26509,https://disclosures.ifc.org/project-detail/SPI/26509/kashf-mfi,Guarantee,FINCA MICROFINANCE BANK LIMITED,Pakistan,PAK,Financial Institutions,FI,"Global Industry, Financial Markets",Completed,0.0,15.0,5.0,2.33,22.33,PK
2007-11-05,Saudi Pak Bank,Summary of Proposed Investment (Disclosure Policy 2006),26383,https://disclosures.ifc.org/project-detail/SPI/26383/saudi-pak-bank,Equity,SILKBANK LIMITED,Pakistan,PAK,Financial Institutions,FI,"Global Industry, Financial Markets",Active,0.0,0.0,0.0,60.0,60.0,PK
2007-04-20,Warid Telecom,Summary of Proposed Investment (Disclosure Policy 2006),25230,https://disclosures.ifc.org/project-detail/SPI/25230/warid-telecom,,WARID TELECOM INTERNATIONAL - L L C,Pakistan,PAK,"Telecommunications, Media, and Technology",B,Gbl Infrastructure & Natural Resources,Completed,0.0,0.0,0.0,0.0,0.0,PK
2007-03-26,Engro Energy (Pvt) Limited,Summary of Proposed Investment (Disclosure Policy 2006),25487,https://disclosures.ifc.org/project-detail/SPI/25487/engro-energy-(pvt)-limited,Loan,ENGRO POWERGEN LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Completed,0.0,0.0,67.2,3.0,70.2,PK
2007-02-21,Tourism Promotion Services Ltd (Pakistan),Summary of Proposed Investment (Disclosure Policy 2006),25676,https://disclosures.ifc.org/project-detail/SPI/25676/tourism-promotion-services-ltd-(pakistan),Equity,TOURISM PROMOTION SERVICES (PAKISTAN) LIMITED,Pakistan,PAK,"Tourism, Retail, and Property",B,Regional Industry MAS MCT,Completed,0.0,0.0,0.0,16.0,16.0,PK
2007-02-22,Engro Asahi Polymer and Chemicals Limited,Summary of Proposed Investment (Disclosure Policy 2006),25582,https://disclosures.ifc.org/project-detail/SPI/25582/engro-asahi-polymer-and-chemicals-limited,Loan,ENGRO POLYMER & CHEMICALS LIMITED,Pakistan,PAK,Manufacturing,B,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,30.0,20.0,50.0,PK
2007-01-31,KESC,Summary of Proposed Investment (Disclosure Policy 2006),25396,https://disclosures.ifc.org/project-detail/SPI/25396/kesc,Loan,K-ELECTRIC LIMITED,Pakistan,PAK,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,0.0,0.0,125.0,0.0,125.0,PK
2006-05-31,Institute of Business Management,Summary of Proposed Investment (Disclosure Policy 2006),24640,https://disclosures.ifc.org/project-detail/SPI/24640/institute-of-business-management,Guarantee,INSTITUTE OF BUSINESS MANAGEMENT,Pakistan,PAK,Health and Education,B,Regional Industry MAS MCT,Completed,0.0,3.38,0.0,0.0,3.38,PK
2006-05-31,BNU,Summary of Proposed Investment (Disclosure Policy 2006),28035,https://disclosures.ifc.org/project-detail/SPI/28035/bnu,Loan,UCH-II POWER PRIVATE LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Active,0.0,0.0,100.0,0.0,100.0,PK
2006-05-04,Dewan Petroleum,Summary of Proposed Investment (Disclosure Policy 2006),24894,https://disclosures.ifc.org/project-detail/SPI/24894/dewan-petroleum,Loan,DEWAN PETROLEUM (PVT) LIMITED,Pakistan,PAK,"Oil, Gas, and Mining",B,Gbl Infrastructure & Natural Resources,Completed,0.0,0.0,15.0,12.0,27.0,PK
2006-05-03,Paktel,Summary of Proposed Investment (Disclosure Policy 2006),24409,https://disclosures.ifc.org/project-detail/SPI/24409/paktel,Loan,Paktel Limited,Pakistan,PAK,"Telecommunications, Media, and Technology",C,Gbl Infrastructure & Natural Resources,Completed,0.0,0.0,35.0,0.0,35.0,PK
2006-03-07,Habib Bank Ltd,Summary of Proposed Investment (Disclosure Policy 2006),24135,https://disclosures.ifc.org/project-detail/SPI/24135/habib-bank-ltd,Loan,HABIB BANK LIMITED,Pakistan,PAK,Financial Institutions,FI,"Global Industry, Financial Markets",Completed,0.0,0.0,50.0,50.0,100.0,PK
2005-09-29,Jahangir Siddiqui Private Equity Fund I,Summary of Proposed Investment (Disclosure Policy 2006),24532,https://disclosures.ifc.org/project-detail/SPI/24532/jahangir-siddiqui-private-equity-fund-i,Equity,JS PRIVATE EQUITY FUND I LLC,Pakistan,PAK,other,FI,"Disruptive Tech, Service & Funds",Completed,0.0,0.0,0.0,20.0,20.0,PK
2005-04-29,Tameer Microfinance  Bank,Summary of Proposed Investment (Disclosure Policy 2006),24013,https://disclosures.ifc.org/project-detail/SPI/24013/tameer-microfinance--bank,Loan,TAMEER MICROFINANCE BANK LIMITED,Pakistan,PAK,Financial Institutions,FI,Regional Industry FIG MCT,Completed,0.0,0.0,3.7,1.3,5.0,PK
2005-03-01,Packages,Summary of Proposed Investment (Disclosure Policy 2006),23526,https://disclosures.ifc.org/project-detail/SPI/23526/packages,Guarantee,PACKAGES LIMITED,Pakistan,PAK,Agribusiness and Forestry,B,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,25.0,0.0,5.0,30.0,PK
2004-11-12,PICT II,Summary of Proposed Investment (Disclosure Policy 2006),23356,https://disclosures.ifc.org/project-detail/SPI/23356/pict-ii,Loan,Premier Mercantile Services Limited,Pakistan,PAK,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,0.0,0.0,6.0,0.0,6.0,PK
2004-06-01,ABAMCO COMPOSITE FUND,Summary of Proposed Investment (Disclosure Policy 2006),23389,https://disclosures.ifc.org/project-detail/SPI/23389/abamco-composite-fund,Equity,JS LARGE CAP FUND,Pakistan,PAK,other,C,"Disruptive Tech, Service & Funds",Completed,0.0,0.0,0.0,5.0,5.0,PK
2004-02-03,TRG Pakistan Limited,Summary of Proposed Investment (Disclosure Policy 2006),21614,https://disclosures.ifc.org/project-detail/SPI/21614/trg-pakistan-limited,Equity,TRG PAKISTAN LIMITED,Pakistan,PAK,"Telecommunications, Media, and Technology",C,"TMT, Venture Capital &amp; Funds",Completed,0.0,0.0,0.0,5.0,5.0,PK
2003-12-30,NBFI Credit,Summary of Proposed Investment (Disclosure Policy 2006),21763,https://disclosures.ifc.org/project-detail/SPI/21763/nbfi-credit,Guarantee,CRESCENT STANDARD INVESTMENT BANK LIMITED,Pakistan,PAK,Financial Institutions,FI,Regional Industry FIG MCT,Active,0.0,35.0,0.0,0.0,35.0,PK
2002-11-25,Pakistan Trade Enhancement Facility II (PTEF2),Summary of Proposed Investment (Disclosure Policy 2006),11769,https://disclosures.ifc.org/project-detail/SPI/11769/pakistan-trade-enhancement-facility-ii-(ptef2),Guarantee,Pakistan Trade Enhancement Facility II,Pakistan,PAK,other,C,Regional Industry FIG MCT,Completed,0.0,40.0,0.0,0.0,40.0,PK
2002-10-11,Pakistan International Container Terminal,Summary of Proposed Investment (Disclosure Policy 2006),11646,https://disclosures.ifc.org/project-detail/SPI/11646/pakistan-international-container-terminal,Loan,PAKISTAN INTERNATIONAL AIRLINES CORPORATION,Pakistan,PAK,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,0.0,0.0,9.25,0.0,9.25,PK
2002-09-03,Dewan Salman Fibre Limited,Summary of Proposed Investment (Disclosure Policy 2006),11670,https://disclosures.ifc.org/project-detail/SPI/11670/dewan-salman-fibre-limited,Loan,DEWAN SALMAN FIBRE LTD,Pakistan,PAK,Manufacturing,B,"Gbl Ind, Manufact, Agribus &amp; Services",Active,0.0,0.0,34.0,1.0,35.0,PK
2001-09-14,AKRSP Micro Bank,Summary of Proposed Investment (Disclosure Policy 2006),11218,https://disclosures.ifc.org/project-detail/SPI/11218/akrsp-micro-bank,Equity,HBL MICROFINANCE BANK LTD,Pakistan,PAK,Financial Institutions,FI,"Global Industry, Financial Markets",Completed,0.0,0.0,0.0,2.64,2.64,PK
2001-05-11,Lasmo Oil  Pakistan Limited,Summary of Proposed Investment (Disclosure Policy 2006),10408,https://disclosures.ifc.org/project-detail/SPI/10408/lasmo-oil--pakistan-limited,Loan,ENI PAKISTAN LIMITED,Pakistan,PAK,"Oil, Gas, and Mining",B,Gbl Infrastructure & Natural Resources,Completed,0.0,0.0,40.0,0.0,40.0,PK
1997-05-15,Engro PVC Newco,Summary of Proposed Investment (Disclosure Policy 2006),8290,https://disclosures.ifc.org/project-detail/SPI/8290/engro-pvc-newco,Loan,ENGRO POLYMER & CHEMICALS LIMITED,Pakistan,PAK,Manufacturing,A,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,14.25,0.0,14.25,PK
1996-08-30,Engro Retrofit & Expansion,Summary of Proposed Investment (Disclosure Policy 2006),7554,https://disclosures.ifc.org/project-detail/SPI/7554/engro-retrofit-&-expansion,Loan,ENGRO CORPORATION LIMITED,Pakistan,PAK,Manufacturing,B,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,9.0,0.0,9.0,PK
1996-03-07,Engro Paktank Terminal Limited,Summary of Proposed Investment (Disclosure Policy 2006),7163,https://disclosures.ifc.org/project-detail/SPI/7163/engro-paktank-terminal-limited,Loan,Engro Vopak Terminal Limited,Pakistan,PAK,Manufacturing,B,Regional Industry - MAS Asia & Pac,Completed,0.0,0.0,12.0,0.0,12.0,PK
1996-02-21,Beaconhouse,Summary of Proposed Investment (Disclosure Policy 2006),7295,https://disclosures.ifc.org/project-detail/SPI/7295/beaconhouse,Risk Management,Beacon House School System,Pakistan,PAK,Health and Education,B,Regional Industry MAS MCT,Completed,0.6,0.0,7.0,0.0,7.6,PK
1995-12-22,Crescent Investment Bank -Credit Line,Summary of Proposed Investment (Disclosure Policy 2006),7195,https://disclosures.ifc.org/project-detail/SPI/7195/crescent-investment-bank--credit-line,Risk Management,Crescent Investment Bank,Pakistan,PAK,Financial Institutions,FI,Regional Industry FIG MCT,Completed,1.0,0.0,15.0,0.0,16.0,PK
1995-12-22,Atlas Investment Bank - credit line,Summary of Proposed Investment (Disclosure Policy 2006),7196,https://disclosures.ifc.org/project-detail/SPI/7196/atlas-investment-bank---credit-line,Risk Management,Atlas Investment Bank,Pakistan,PAK,Financial Institutions,FI,Regional Industry FIG MCT,Completed,1.0,0.0,7.5,0.0,8.5,PK
1995-09-27,AES Pak Gen (Private) Company,Summary of Proposed Investment (Disclosure Policy 2006),5141,https://disclosures.ifc.org/project-detail/SPI/5141/aes-pak-gen-(private)-company,Loan,PAKGEN POWER LIMITED,Pakistan,PAK,Infrastructure,A,Regional Industry INF MCT,Completed,0.0,0.0,20.0,9.5,29.5,PK
1995-07-01,UCH POWER LIMITED,Summary of Proposed Investment (Disclosure Policy 2006),4962,https://disclosures.ifc.org/project-detail/SPI/4962/uch-power-limited,Risk Management,UCH POWER (PRIVATE) LIMITED,Pakistan,PAK,Infrastructure,A,Gbl Infrastructure &amp; Natural Resources,Completed,16.0,0.0,40.0,0.0,56.0,PK
1995-05-10,GUL AHMED ENERGY LIMITED,Summary of Proposed Investment (Disclosure Policy 2006),4998,https://disclosures.ifc.org/project-detail/SPI/4998/gul-ahmed-energy-limited,Risk Management,GUL AHMED ENERGY LIMITED,Pakistan,PAK,Infrastructure,B,Gbl Infrastructure & Natural Resources,Completed,3.0,0.0,27.0,4.1,34.1,PK
1995-05-30,MAPLE LEAF CEMENT FACTORY LIMITED,Summary of Proposed Investment (Disclosure Policy 2006),3858,https://disclosures.ifc.org/project-detail/SPI/3858/maple-leaf-cement-factory-limited,Loan,MAPLE LEAF CEMENT FACTORY LIMITED,Pakistan,PAK,Manufacturing,B,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,30.0,5.2,35.2,PK
2012-04-23,NBV Equity,Summary of Proposed Investment (Disclosure Policy 2006),30363,https://disclosures.ifc.org/project-detail/SPI/30363/nbv-equity,Equity,NATIONAL BANK OF VANUATU,Vanuatu,VAN,Financial Institutions,FI,Regional Industry - FIG Asia & Pac,Completed,0.0,0.0,0.0,2.19,2.19,VU
2004-10-26,Iran Banks Facility,Summary of Proposed Investment (Disclosure Policy 2006),22814,https://disclosures.ifc.org/project-detail/SPI/22814/iran-banks-facility,Loan,Iran Banks Facility,"Iran, Islamic Republic of",,Financial Institutions,FI-1,Regional Industry FIG MCT,Completed,0.0,0.0,20.0,0.0,20.0,IR
1995-08-03,South West Pacific Inv. Ltd (Le Meridien Port Vila - formerly Royal Palms),Summary of Proposed Investment (Disclosure Policy 2006),4844,https://disclosures.ifc.org/project-detail/SPI/4844/south-west-pacific-inv.-ltd-(le-meridien-port-vila---formerly-royal-palms),Loan,South West Pacific Investments Limited,Vanuatu,VAN,"Tourism, Retail, and Property",B,Regional Industry - MAS Asia & Pac,Completed,0.0,0.0,5.4,0.0,5.4,VU
2024-12-10,Evolution III LP,Summary of Investment Information (AIP Policy 2012),50257,https://disclosures.ifc.org/project-detail/SII/50257/evolution-iii-lp,,Evolution III LP,Mauritius,MTS,other,FI-1,Regional Industry - INF Africa,Pending Approval,0.0,0.0,0.0,0.0,0.0,MU
2024-10-28,Abyssinia Steel,Summary of Investment Information (AIP Policy 2012),47118,https://disclosures.ifc.org/project-detail/SII/47118/abyssinia-steel,,Abyssinia Group of Industries,Eastern Africa Region,EAN,Manufacturing,B,Regional Industry - MAS Africa,Pending Approval,0.0,0.0,0.0,0.0,0.0,29
2024-04-17,Ascent Fund II,Summary of Investment Information (AIP Policy 2012),43267,https://disclosures.ifc.org/project-detail/SII/43267/ascent-fund-ii,Equity,ASCENT RIFT VALLEY FUND II LP,Eastern Africa Region,EAN,Funds,FI-2,CDFPE - Disruptive Technologies and Funds/Private Equity Funds,Active,0.0,0.0,0.0,250.0,250.0,29
2024-01-24,"CATALYST FUND II, LLC",Summary of Investment Information (AIP Policy 2012),38648,https://disclosures.ifc.org/project-detail/SII/38648/catalyst-fund-ii-llc,Equity,"CATALYST FUND II, LLC",Eastern Africa Region,EAN,Funds,FI-2,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,15.0,15.0,29
2023-04-24,Tilemaster Loan,Summary of Investment Information (AIP Policy 2012),47577,https://disclosures.ifc.org/project-detail/SII/47577/tilemaster-loan,Loan,TILEMASTER INVESTMENT LIMITED,Mauritius,MTS,Manufacturing,B,Regional Industry - MAS Africa,Active,0.0,0.0,169.14,0.0,169.14,MU
2022-05-19,Platcorp,Summary of Investment Information (AIP Policy 2012),45387,https://disclosures.ifc.org/project-detail/SII/45387/platcorp,Loan,PLATCORP HOLDINGS,Eastern Africa Region,EAN,Financial Institutions,FI-3,Regional Industry - FIG Africa,Pending Signing,0.0,0.0,25.0,0.0,25.0,29
2022-05-11,GWFP Volcafe,Summary of Investment Information (AIP Policy 2012),46352,https://disclosures.ifc.org/project-detail/SII/46352/gwfp-volcafe,Guarantee,VOLCAFE LTD,Eastern Africa Region,EAN,Agribusiness and Forestry,B,Regional Industry - MAS Africa,Active,0.0,50.0,150.0,0.0,200.0,29
2021-12-18,Mammoth Foam,Summary of Investment Information (AIP Policy 2012),45539,https://disclosures.ifc.org/project-detail/SII/45539/mammoth-foam,Loan,MAMMOTH FOAM AFRICA,Eastern Africa Region,EAN,Manufacturing,B,Regional Industry - MAS Africa,Active,0.0,0.0,7.5,0.0,7.5,29
2019-05-09,Bank One I,Summary of Investment Information (AIP Policy 2012),41930,https://disclosures.ifc.org/project-detail/SII/41930/bank-one-i,Loan,BANK ONE LIMITED,Mauritius,MTS,Financial Institutions,FI-2,Regional Industry - FIG Africa,Completed,0.0,0.0,37.5,0.0,37.5,MU
2016-10-03,Fanisi Capital Fund II LLC,Summary of Investment Information (AIP Policy 2012),38752,https://disclosures.ifc.org/project-detail/SII/38752/fanisi-capital-fund-ii-llc,Equity,FANISI CAPITAL FUND II LLC,Eastern Africa Region,EAN,Funds,FI-2,"Disruptive Tech, Service & Funds",Completed,0.0,0.0,0.0,250.0,250.0,29
2016-05-11,Nespresso East African Coffee Project,Summary of Investment Information (AIP Policy 2012),36083,https://disclosures.ifc.org/project-detail/SII/36083/nespresso-east-african-coffee-project,Loan,NESTLE NESPRESSO SA,Eastern Africa Region,EAN,Agribusiness and Forestry,B,"Gbl Ind, Manufact, Agribus & Services",Completed,0.0,0.0,3.0,0.0,3.0,29
2015-03-16,Business Partners International East Africa,Summary of Investment Information (AIP Policy 2012),35755,https://disclosures.ifc.org/project-detail/SII/35755/business-partners-international-east-africa,Equity,Business Partners International East Africa LLC,Eastern Africa Region,EAN,Financial Institutions,FI-2,Regional Industry - FIG Africa,Active,0.0,0.0,0.0,6.0,6.0,29
2015-01-29,AFRICA RIVERS FUND,Summary of Investment Information (AIP Policy 2012),35343,https://disclosures.ifc.org/project-detail/SII/35343/africa-rivers-fund,Equity,AFRICA RIVERS FUND,Eastern Africa Region,EAN,Funds,FI-2,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,10.0,10.0,29
2013-10-07,THE KIBO FUND II LLC,Summary of Investment Information (AIP Policy 2012),32989,https://disclosures.ifc.org/project-detail/SII/32989/the-kibo-fund-ii-llc,Equity,THE KIBO FUND II LLC,Eastern Africa Region,EAN,Funds,FI-2,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,12.5,12.5,29
2013-05-14,AAR Healthcare,Summary of Investment Information (AIP Policy 2012),33419,https://disclosures.ifc.org/project-detail/SII/33419/aar-healthcare,Equity,AAR HEALTH CARE HOLDINGS LIMITED,Eastern Africa Region,EAN,Health and Education,B,"Gbl Ind, Manufact, Agribus & Services",Completed,0.0,0.0,0.0,4.0,4.0,29
2011-09-02,I&P Capital III,Summary of Proposed Investment (Disclosure Policy 2006),30958,https://disclosures.ifc.org/project-detail/SPI/30958/i&p-capital-iii,Equity,ADENIA CAPITAL (III) LLC LTD,Mauritius,MTS,Financial Institutions,FI,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,13.18,13.18,MU
2011-05-27,RVR Equity,Summary of Proposed Investment (Disclosure Policy 2006),31102,https://disclosures.ifc.org/project-detail/SPI/31102/rvr-equity,Equity,RVR INVESTMENTS (PTY) LIMITED,Eastern Africa Region,EAN,Infrastructure,A,Regional Industry - INF Africa,Active,0.0,0.0,0.0,20.0,20.0,29
2010-09-07,Catalyst Fund I L.L.C,Summary of Proposed Investment (Disclosure Policy 2006),29807,https://disclosures.ifc.org/project-detail/SPI/29807/catalyst-fund-i-l.l.c,Equity,"CATALYST FUND I, LLC",Eastern Africa Region,EAN,Financial Institutions,FI,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,10.0,10.0,29
2010-05-14,SBM  [Mauritius],Summary of Proposed Investment (Disclosure Policy 2006),29518,https://disclosures.ifc.org/project-detail/SPI/29518/sbm--mauritius,Loan,STATE BANK OF MAURITIUS LTD,Mauritius,MTS,Financial Institutions,FI,Regional Industry - FIG Africa,Completed,0.0,0.0,75.0,0.0,75.0,MU
2010-03-24,Bakhresa II,Summary of Proposed Investment (Disclosure Policy 2006),29031,https://disclosures.ifc.org/project-detail/SPI/29031/bakhresa-ii,Loan,SAID SALIM BAKHRESA AND COMPANY LIMITED,Eastern Africa Region,EAN,Agribusiness and Forestry,B,Regional Industry - MAS Africa,Completed,0.0,0.0,10.5,0.0,10.5,29
2009-11-19,Fanisi Venture Capital Fund,Summary of Proposed Investment (Disclosure Policy 2006),27776,https://disclosures.ifc.org/project-detail/SPI/27776/fanisi-venture-capital-fund,Equity,"FANISI VENTURE CAPITAL FUND S.C.A., SICAV-SIF",Eastern Africa Region,EAN,Financial Institutions,FI,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,7.5,7.5,29
2009-10-23,Export Trading Group Guarantee,Summary of Proposed Investment (Disclosure Policy 2006),28472,https://disclosures.ifc.org/project-detail/SPI/28472/export-trading-group-guarantee,Guarantee,EXPORT TRADING CO.LIMITED,Eastern Africa Region,EAN,Agribusiness and Forestry,B,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,60.0,0.0,0.0,60.0,29
2008-01-25,EVHA,Summary of Proposed Investment (Disclosure Policy 2006),26822,https://disclosures.ifc.org/project-detail/SPI/26822/evha,Equity,"THE AFRICA HEALTH FUND, LLC",Mauritius,MTS,Financial Institutions,FI,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,20.0,20.0,MU
2007-02-15,EASSy Cable,Summary of Proposed Investment (Disclosure Policy 2006),25340,https://disclosures.ifc.org/project-detail/SPI/25340/eassy-cable,Loan,WEST INDIAN OCEAN CABLE COMPANY LTD,Eastern Africa Region,EAN,"Telecommunications, Media, and Technology",B,"TMT, Venture Capital &amp; Funds",Completed,0.0,0.0,32.7,0.0,32.7,29
2023-01-09,BOP MAIB MSME Loan,Summary of Investment Information (AIP Policy 2012),46698,https://disclosures.ifc.org/project-detail/SII/46698/bop-maib-msme-loan,Loan,Banca Comerciala Moldova-Agroindbank SA,Moldova,MDA,Financial Institutions,FI-2,CF2S8 - Regional Industry - FIG - ECA/FIG Inv Operations - Europe,Active,0.0,0.0,31.22,0.0,31.22,MD
